code,name,final_date,group_code,group_name,period
11601,Utilisation of outdoor space for exercise/health reasons,31-12-2014,130,wider-determinants,1Y
11601,Utilisation of outdoor space for exercise/health reasons,31-12-2012,146,healthy-ageing,1Y
20101,Low birth weight of term babies,31-12-2013,98,mentalhealth_jsna,1Y
20101,Low birth weight of term babies,31-12-2016,98,mentalhealth_jsna,1Y
20101,Low birth weight of term babies,31-12-2010,98,mentalhealth_jsna,1Y
20101,Low birth weight of term babies,31-12-2006,105,child-health-profiles,1Y
20101,Low birth weight of term babies,31-12-2015,105,child-health-profiles,1Y
20101,Low birth weight of term babies,31-12-2019,98,mentalhealth_jsna,1Y
20101,Low birth weight of term babies,31-12-2013,18,smoking,1Y
20101,Low birth weight of term babies,31-12-2009,105,child-health-profiles,1Y
20101,Low birth weight of term babies,31-12-2016,105,child-health-profiles,1Y
20101,Low birth weight of term babies,31-12-2011,18,smoking,1Y
20101,Low birth weight of term babies,31-12-2006,18,smoking,1Y
20101,Low birth weight of term babies,31-12-2012,105,child-health-profiles,1Y
20101,Low birth weight of term babies,31-12-2007,105,child-health-profiles,1Y
20101,Low birth weight of term babies,31-12-2015,18,smoking,1Y
20101,Low birth weight of term babies,31-12-2007,19,public_health,1Y
20101,Low birth weight of term babies,31-12-2010,18,smoking,1Y
20101,Low birth weight of term babies,31-12-2009,98,mentalhealth_jsna,1Y
20101,Low birth weight of term babies,31-12-2017,18,smoking,1Y
20101,Low birth weight of term babies,31-12-2020,105,child-health-profiles,1Y
20101,Low birth weight of term babies,31-12-2020,19,public_health,1Y
20101,Low birth weight of term babies,31-12-2015,19,public_health,1Y
20101,Low birth weight of term babies,31-12-2007,18,smoking,1Y
20101,Low birth weight of term babies,31-12-2018,105,child-health-profiles,1Y
20101,Low birth weight of term babies,31-12-2020,98,mentalhealth_jsna,1Y
20101,Low birth weight of term babies,31-12-2020,18,smoking,1Y
20101,Low birth weight of term babies,31-12-2014,19,public_health,1Y
20101,Low birth weight of term babies,31-12-2016,19,public_health,1Y
20101,Low birth weight of term babies,31-12-2006,19,public_health,1Y
20101,Low birth weight of term babies,31-12-2018,18,smoking,1Y
20101,Low birth weight of term babies,31-12-2010,105,child-health-profiles,1Y
20101,Low birth weight of term babies,31-12-2018,98,mentalhealth_jsna,1Y
20101,Low birth weight of term babies,31-12-2011,98,mentalhealth_jsna,1Y
20101,Low birth weight of term babies,31-12-2012,19,public_health,1Y
20101,Low birth weight of term babies,31-12-2010,19,public_health,1Y
20101,Low birth weight of term babies,31-12-2012,18,smoking,1Y
20101,Low birth weight of term babies,31-12-2011,19,public_health,1Y
20101,Low birth weight of term babies,31-12-2017,105,child-health-profiles,1Y
20101,Low birth weight of term babies,31-12-2008,18,smoking,1Y
20101,Low birth weight of term babies,31-12-2015,98,mentalhealth_jsna,1Y
20101,Low birth weight of term babies,31-12-2008,105,child-health-profiles,1Y
20101,Low birth weight of term babies,31-12-2013,105,child-health-profiles,1Y
20101,Low birth weight of term babies,31-12-2017,19,public_health,1Y
20101,Low birth weight of term babies,31-12-2006,98,mentalhealth_jsna,1Y
20101,Low birth weight of term babies,31-12-2019,19,public_health,1Y
20101,Low birth weight of term babies,31-12-2019,18,smoking,1Y
20101,Low birth weight of term babies,31-12-2017,98,mentalhealth_jsna,1Y
20101,Low birth weight of term babies,31-12-2014,105,child-health-profiles,1Y
20101,Low birth weight of term babies,31-12-2014,98,mentalhealth_jsna,1Y
20101,Low birth weight of term babies,31-12-2011,105,child-health-profiles,1Y
20101,Low birth weight of term babies,31-12-2012,98,mentalhealth_jsna,1Y
20101,Low birth weight of term babies,31-12-2016,18,smoking,1Y
20101,Low birth weight of term babies,31-12-2008,98,mentalhealth_jsna,1Y
20101,Low birth weight of term babies,31-12-2018,19,public_health,1Y
20101,Low birth weight of term babies,31-12-2009,19,public_health,1Y
20101,Low birth weight of term babies,31-12-2008,19,public_health,1Y
20101,Low birth weight of term babies,31-12-2014,18,smoking,1Y
20101,Low birth weight of term babies,31-12-2007,98,mentalhealth_jsna,1Y
20101,Low birth weight of term babies,31-12-2013,19,public_health,1Y
20101,Low birth weight of term babies,31-12-2019,105,child-health-profiles,1Y
20101,Low birth weight of term babies,31-12-2009,18,smoking,1Y
20401,"Under 18s conception rate / 1,000",31-12-2011,106,crisis-care,1Y
20401,"Under 18s conception rate / 1,000",31-12-2005,141,public-health-dashboard,1Y
20401,"Under 18s conception rate / 1,000",31-12-2012,102,perinatal-mental-health,1Y
20401,"Under 18s conception rate / 1,000",31-12-1999,106,crisis-care,1Y
20401,"Under 18s conception rate / 1,000",31-12-2002,105,child-health-profiles,1Y
20401,"Under 18s conception rate / 1,000",31-12-2003,105,child-health-profiles,1Y
20401,"Under 18s conception rate / 1,000",31-12-2005,102,perinatal-mental-health,1Y
20401,"Under 18s conception rate / 1,000",31-12-2004,19,public_health,1Y
20401,"Under 18s conception rate / 1,000",31-12-1999,141,public-health-dashboard,1Y
20401,"Under 18s conception rate / 1,000",31-12-1998,45,sexualhealth,1Y
20401,"Under 18s conception rate / 1,000",31-12-1998,19,public_health,1Y
20401,"Under 18s conception rate / 1,000",31-12-2020,102,perinatal-mental-health,1Y
20401,"Under 18s conception rate / 1,000",31-12-2007,105,child-health-profiles,1Y
20401,"Under 18s conception rate / 1,000",31-12-2002,19,public_health,1Y
20401,"Under 18s conception rate / 1,000",31-12-2011,141,public-health-dashboard,1Y
20401,"Under 18s conception rate / 1,000",31-12-2002,141,public-health-dashboard,1Y
20401,"Under 18s conception rate / 1,000",31-12-2009,141,public-health-dashboard,1Y
20401,"Under 18s conception rate / 1,000",31-12-2016,19,public_health,1Y
20401,"Under 18s conception rate / 1,000",31-12-2014,102,perinatal-mental-health,1Y
20401,"Under 18s conception rate / 1,000",31-12-2012,19,public_health,1Y
20401,"Under 18s conception rate / 1,000",31-12-2013,26,health-profiles,1Y
20401,"Under 18s conception rate / 1,000",31-12-2020,106,crisis-care,1Y
20401,"Under 18s conception rate / 1,000",31-12-2000,105,child-health-profiles,1Y
20401,"Under 18s conception rate / 1,000",31-12-2003,102,perinatal-mental-health,1Y
20401,"Under 18s conception rate / 1,000",31-12-2015,141,public-health-dashboard,1Y
20401,"Under 18s conception rate / 1,000",31-12-2016,105,child-health-profiles,1Y
20401,"Under 18s conception rate / 1,000",31-12-2005,19,public_health,1Y
20401,"Under 18s conception rate / 1,000",31-12-2004,141,public-health-dashboard,1Y
20401,"Under 18s conception rate / 1,000",31-12-2002,106,crisis-care,1Y
20401,"Under 18s conception rate / 1,000",31-12-2018,105,child-health-profiles,1Y
20401,"Under 18s conception rate / 1,000",31-12-2000,106,crisis-care,1Y
20401,"Under 18s conception rate / 1,000",31-12-2017,105,child-health-profiles,1Y
20401,"Under 18s conception rate / 1,000",31-12-2019,19,public_health,1Y
20401,"Under 18s conception rate / 1,000",31-12-2017,141,public-health-dashboard,1Y
20401,"Under 18s conception rate / 1,000",31-12-2015,105,child-health-profiles,1Y
20401,"Under 18s conception rate / 1,000",31-12-2014,45,sexualhealth,1Y
20401,"Under 18s conception rate / 1,000",31-12-2010,102,perinatal-mental-health,1Y
20401,"Under 18s conception rate / 1,000",31-12-2019,26,health-profiles,1Y
20401,"Under 18s conception rate / 1,000",31-12-2009,106,crisis-care,1Y
20401,"Under 18s conception rate / 1,000",31-12-2007,19,public_health,1Y
20401,"Under 18s conception rate / 1,000",31-12-2009,45,sexualhealth,1Y
20401,"Under 18s conception rate / 1,000",31-12-2008,19,public_health,1Y
20401,"Under 18s conception rate / 1,000",31-12-1998,26,health-profiles,1Y
20401,"Under 18s conception rate / 1,000",31-12-2011,26,health-profiles,1Y
20401,"Under 18s conception rate / 1,000",31-12-2008,26,health-profiles,1Y
20401,"Under 18s conception rate / 1,000",31-12-2001,106,crisis-care,1Y
20401,"Under 18s conception rate / 1,000",31-12-2018,106,crisis-care,1Y
20401,"Under 18s conception rate / 1,000",31-12-2005,26,health-profiles,1Y
20401,"Under 18s conception rate / 1,000",31-12-2006,141,public-health-dashboard,1Y
20401,"Under 18s conception rate / 1,000",31-12-2008,141,public-health-dashboard,1Y
20401,"Under 18s conception rate / 1,000",31-12-2004,26,health-profiles,1Y
20401,"Under 18s conception rate / 1,000",31-12-2014,19,public_health,1Y
20401,"Under 18s conception rate / 1,000",31-12-2017,19,public_health,1Y
20401,"Under 18s conception rate / 1,000",31-12-2010,26,health-profiles,1Y
20401,"Under 18s conception rate / 1,000",31-12-2001,105,child-health-profiles,1Y
20401,"Under 18s conception rate / 1,000",31-12-2007,102,perinatal-mental-health,1Y
20401,"Under 18s conception rate / 1,000",31-12-1999,26,health-profiles,1Y
20401,"Under 18s conception rate / 1,000",31-12-2004,102,perinatal-mental-health,1Y
20401,"Under 18s conception rate / 1,000",31-12-2020,26,health-profiles,1Y
20401,"Under 18s conception rate / 1,000",31-12-2015,106,crisis-care,1Y
20401,"Under 18s conception rate / 1,000",31-12-2012,26,health-profiles,1Y
20401,"Under 18s conception rate / 1,000",31-12-2000,45,sexualhealth,1Y
20401,"Under 18s conception rate / 1,000",31-12-2007,26,health-profiles,1Y
20401,"Under 18s conception rate / 1,000",31-12-2011,105,child-health-profiles,1Y
20401,"Under 18s conception rate / 1,000",31-12-2012,105,child-health-profiles,1Y
20401,"Under 18s conception rate / 1,000",31-12-2001,19,public_health,1Y
20401,"Under 18s conception rate / 1,000",31-12-2010,106,crisis-care,1Y
20401,"Under 18s conception rate / 1,000",31-12-2016,102,perinatal-mental-health,1Y
20401,"Under 18s conception rate / 1,000",31-12-2020,141,public-health-dashboard,1Y
20401,"Under 18s conception rate / 1,000",31-12-2014,26,health-profiles,1Y
20401,"Under 18s conception rate / 1,000",31-12-2018,141,public-health-dashboard,1Y
20401,"Under 18s conception rate / 1,000",31-12-2011,19,public_health,1Y
20401,"Under 18s conception rate / 1,000",31-12-2010,105,child-health-profiles,1Y
20401,"Under 18s conception rate / 1,000",31-12-2009,102,perinatal-mental-health,1Y
20401,"Under 18s conception rate / 1,000",31-12-1998,106,crisis-care,1Y
20401,"Under 18s conception rate / 1,000",31-12-2012,141,public-health-dashboard,1Y
20401,"Under 18s conception rate / 1,000",31-12-2002,45,sexualhealth,1Y
20401,"Under 18s conception rate / 1,000",31-12-2013,106,crisis-care,1Y
20401,"Under 18s conception rate / 1,000",31-12-2003,26,health-profiles,1Y
20401,"Under 18s conception rate / 1,000",31-12-2015,26,health-profiles,1Y
20401,"Under 18s conception rate / 1,000",31-12-2001,45,sexualhealth,1Y
20401,"Under 18s conception rate / 1,000",31-12-2008,102,perinatal-mental-health,1Y
20401,"Under 18s conception rate / 1,000",31-12-2013,102,perinatal-mental-health,1Y
20401,"Under 18s conception rate / 1,000",31-12-2008,45,sexualhealth,1Y
20401,"Under 18s conception rate / 1,000",31-12-1999,105,child-health-profiles,1Y
20401,"Under 18s conception rate / 1,000",31-12-1999,19,public_health,1Y
