indicator_id,indicator_name,definition_short,final_year,profile_id,profile_name
90366,Life expectancy at birth,Life expectancy at birth,2009,130,wider-determinants
90366,Life expectancy at birth,Life expectancy at birth,2003,26,health-profiles
90366,Life expectancy at birth,Life expectancy at birth,2013,26,health-profiles
90366,Life expectancy at birth,Life expectancy at birth,2015,19,public_health
90366,Life expectancy at birth,Life expectancy at birth,2012,130,wider-determinants
90366,Life expectancy at birth,Life expectancy at birth,2016,26,health-profiles
90366,Life expectancy at birth,Life expectancy at birth,2005,26,health-profiles
90366,Life expectancy at birth,Life expectancy at birth,2018,130,wider-determinants
90366,Life expectancy at birth,Life expectancy at birth,2010,146,healthy-ageing
90366,Life expectancy at birth,Life expectancy at birth,2007,26,health-profiles
90366,Life expectancy at birth,Life expectancy at birth,2008,99,physical-activity
90366,Life expectancy at birth,Life expectancy at birth,2017,146,healthy-ageing
90366,Life expectancy at birth,Life expectancy at birth,2009,146,healthy-ageing
90366,Life expectancy at birth,Life expectancy at birth,2014,19,public_health
90366,Life expectancy at birth,Life expectancy at birth,2020,99,physical-activity
90366,Life expectancy at birth,Life expectancy at birth,2014,99,physical-activity
90366,Life expectancy at birth,Life expectancy at birth,2005,99,physical-activity
90366,Life expectancy at birth,Life expectancy at birth,2019,98,mentalhealth_jsna
90366,Life expectancy at birth,Life expectancy at birth,2005,105,child-health-profiles
90366,Life expectancy at birth,Life expectancy at birth,2015,130,wider-determinants
90366,Life expectancy at birth,Life expectancy at birth,2010,19,public_health
90366,Life expectancy at birth,Life expectancy at birth,2010,26,health-profiles
90366,Life expectancy at birth,Life expectancy at birth,2003,146,healthy-ageing
90366,Life expectancy at birth,Life expectancy at birth,2007,130,wider-determinants
90366,Life expectancy at birth,Life expectancy at birth,2019,130,wider-determinants
90366,Life expectancy at birth,Life expectancy at birth,2019,105,child-health-profiles
90366,Life expectancy at birth,Life expectancy at birth,2004,98,mentalhealth_jsna
90366,Life expectancy at birth,Life expectancy at birth,2003,105,child-health-profiles
90366,Life expectancy at birth,Life expectancy at birth,2009,26,health-profiles
90366,Life expectancy at birth,Life expectancy at birth,2019,99,physical-activity
90366,Life expectancy at birth,Life expectancy at birth,2007,105,child-health-profiles
90366,Life expectancy at birth,Life expectancy at birth,2006,98,mentalhealth_jsna
90366,Life expectancy at birth,Life expectancy at birth,2006,26,health-profiles
90366,Life expectancy at birth,Life expectancy at birth,2011,130,wider-determinants
90366,Life expectancy at birth,Life expectancy at birth,2018,105,child-health-profiles
90366,Life expectancy at birth,Life expectancy at birth,2005,98,mentalhealth_jsna
90366,Life expectancy at birth,Life expectancy at birth,2016,98,mentalhealth_jsna
90366,Life expectancy at birth,Life expectancy at birth,2003,99,physical-activity
90366,Life expectancy at birth,Life expectancy at birth,2011,99,physical-activity
90366,Life expectancy at birth,Life expectancy at birth,2020,130,wider-determinants
90366,Life expectancy at birth,Life expectancy at birth,2012,26,health-profiles
90366,Life expectancy at birth,Life expectancy at birth,2008,98,mentalhealth_jsna
90366,Life expectancy at birth,Life expectancy at birth,2006,105,child-health-profiles
90366,Life expectancy at birth,Life expectancy at birth,2009,19,public_health
90366,Life expectancy at birth,Life expectancy at birth,2018,146,healthy-ageing
90366,Life expectancy at birth,Life expectancy at birth,2017,99,physical-activity
90366,Life expectancy at birth,Life expectancy at birth,2006,19,public_health
90366,Life expectancy at birth,Life expectancy at birth,2006,99,physical-activity
90366,Life expectancy at birth,Life expectancy at birth,2008,130,wider-determinants
90366,Life expectancy at birth,Life expectancy at birth,2016,146,healthy-ageing
90366,Life expectancy at birth,Life expectancy at birth,2013,146,healthy-ageing
90366,Life expectancy at birth,Life expectancy at birth,2018,99,physical-activity
90366,Life expectancy at birth,Life expectancy at birth,2010,99,physical-activity
90366,Life expectancy at birth,Life expectancy at birth,2019,146,healthy-ageing
90366,Life expectancy at birth,Life expectancy at birth,2011,26,health-profiles
90366,Life expectancy at birth,Life expectancy at birth,2001,19,public_health
90366,Life expectancy at birth,Life expectancy at birth,2017,98,mentalhealth_jsna
90366,Life expectancy at birth,Life expectancy at birth,2012,99,physical-activity
90366,Life expectancy at birth,Life expectancy at birth,2013,130,wider-determinants
90366,Life expectancy at birth,Life expectancy at birth,2020,146,healthy-ageing
90371,"New cases of psychosis: estimated incidence rate per 100,000 population aged 16-64","New cases of psychosis: estimated incidence rate per 100,000 population aged 16-64",2011,41,severe-mental-illness
90371,"New cases of psychosis: estimated incidence rate per 100,000 population aged 16-64","New cases of psychosis: estimated incidence rate per 100,000 population aged 16-64",2011,79,drugsandmentalhealth
90371,"New cases of psychosis: estimated incidence rate per 100,000 population aged 16-64","New cases of psychosis: estimated incidence rate per 100,000 population aged 16-64",2011,98,mentalhealth_jsna
90371,"New cases of psychosis: estimated incidence rate per 100,000 population aged 16-64","New cases of psychosis: estimated incidence rate per 100,000 population aged 16-64",2011,106,crisis-care
90402,"Children leaving care: rate per 10,000 children aged under 18","Children leaving care: rate per 10,000 children aged under 18",2016,106,crisis-care
90402,"Children leaving care: rate per 10,000 children aged under 18","Children leaving care: rate per 10,000 children aged under 18",2014,79,drugsandmentalhealth
90402,"Children leaving care: rate per 10,000 children aged under 18","Children leaving care: rate per 10,000 children aged under 18",2018,40,common-mental-disorders
90402,"Children leaving care: rate per 10,000 children aged under 18","Children leaving care: rate per 10,000 children aged under 18",2018,106,crisis-care
90402,"Children leaving care: rate per 10,000 children aged under 18","Children leaving care: rate per 10,000 children aged under 18",2016,133,child_young_mentalhealth
90402,"Children leaving care: rate per 10,000 children aged under 18","Children leaving care: rate per 10,000 children aged under 18",2017,98,mentalhealth_jsna
90402,"Children leaving care: rate per 10,000 children aged under 18","Children leaving care: rate per 10,000 children aged under 18",2016,79,drugsandmentalhealth
90402,"Children leaving care: rate per 10,000 children aged under 18","Children leaving care: rate per 10,000 children aged under 18",2018,98,mentalhealth_jsna
90402,"Children leaving care: rate per 10,000 children aged under 18","Children leaving care: rate per 10,000 children aged under 18",2014,106,crisis-care
90402,"Children leaving care: rate per 10,000 children aged under 18","Children leaving care: rate per 10,000 children aged under 18",2015,91,suicide
90402,"Children leaving care: rate per 10,000 children aged under 18","Children leaving care: rate per 10,000 children aged under 18",2015,41,severe-mental-illness
90402,"Children leaving care: rate per 10,000 children aged under 18","Children leaving care: rate per 10,000 children aged under 18",2018,41,severe-mental-illness
90402,"Children leaving care: rate per 10,000 children aged under 18","Children leaving care: rate per 10,000 children aged under 18",2014,98,mentalhealth_jsna
90402,"Children leaving care: rate per 10,000 children aged under 18","Children leaving care: rate per 10,000 children aged under 18",2016,98,mentalhealth_jsna
90402,"Children leaving care: rate per 10,000 children aged under 18","Children leaving care: rate per 10,000 children aged under 18",2015,79,drugsandmentalhealth
90402,"Children leaving care: rate per 10,000 children aged under 18","Children leaving care: rate per 10,000 children aged under 18",2015,106,crisis-care
90402,"Children leaving care: rate per 10,000 children aged under 18","Children leaving care: rate per 10,000 children aged under 18",2017,91,suicide
90402,"Children leaving care: rate per 10,000 children aged under 18","Children leaving care: rate per 10,000 children aged under 18",2017,79,drugsandmentalhealth
90402,"Children leaving care: rate per 10,000 children aged under 18","Children leaving care: rate per 10,000 children aged under 18",2014,40,common-mental-disorders
90402,"Children leaving care: rate per 10,000 children aged under 18","Children leaving care: rate per 10,000 children aged under 18",2013,98,mentalhealth_jsna
90402,"Children leaving care: rate per 10,000 children aged under 18","Children leaving care: rate per 10,000 children aged under 18",2013,106,crisis-care
90402,"Children leaving care: rate per 10,000 children aged under 18","Children leaving care: rate per 10,000 children aged under 18",2016,40,common-mental-disorders
90402,"Children leaving care: rate per 10,000 children aged under 18","Children leaving care: rate per 10,000 children aged under 18",2013,79,drugsandmentalhealth
90402,"Children leaving care: rate per 10,000 children aged under 18","Children leaving care: rate per 10,000 children aged under 18",2013,133,child_young_mentalhealth
90402,"Children leaving care: rate per 10,000 children aged under 18","Children leaving care: rate per 10,000 children aged under 18",2015,133,child_young_mentalhealth
90402,"Children leaving care: rate per 10,000 children aged under 18","Children leaving care: rate per 10,000 children aged under 18",2017,106,crisis-care
90402,"Children leaving care: rate per 10,000 children aged under 18","Children leaving care: rate per 10,000 children aged under 18",2018,133,child_young_mentalhealth
90402,"Children leaving care: rate per 10,000 children aged under 18","Children leaving care: rate per 10,000 children aged under 18",2017,41,severe-mental-illness
